paper_id,provider,decision,reason
1310,gemini,exclude,EC1
1311,gemini,exclude,EC1
1312,gemini,exclude,EC1
1313,gemini,exclude,EC1
1314,gemini,exclude,EC1
1315,gemini,exclude,EC2
1316,gemini,exclude,EC1
1317,gemini,exclude,EC1
1318,gemini,include,IC1
1319,gemini,exclude,EC2
1320,gemini,exclude,EC2
1321,gemini,exclude,EC1
1322,gemini,exclude,EC1
1323,gemini,exclude,EC1
1324,gemini,exclude,EC1
1325,gemini,exclude,EC1
1326,gemini,exclude,EC1
1327,gemini,exclude,EC1
1328,gemini,exclude,EC1
1329,gemini,exclude,EC1
1330,gemini,include,IC1
1331,gemini,exclude,EC1
1332,gemini,include,IC1
1333,gemini,exclude,EC1
1334,gemini,include,IC1
1335,gemini,include,IC1
1336,gemini,exclude,EC1
1337,gemini,exclude,EC1
1338,gemini,exclude,EC2
1339,gemini,exclude,EC1
1340,gemini,exclude,EC1
1341,gemini,include,IC1
1342,gemini,include,IC1
1343,gemini,exclude,EC1
1344,gemini,exclude,EC2
1345,gemini,exclude,EC1
1346,gemini,exclude,EC2
1347,gemini,exclude,EC1
1348,gemini,exclude,EC2
1349,gemini,exclude,EC1
1350,gemini,include,IC1
1351,gemini,exclude,EC1
1352,gemini,exclude,EC2
1353,gemini,include,IC1
1354,gemini,exclude,EC1
1355,gemini,exclude,EC2
1356,gemini,exclude,EC2
1357,gemini,exclude,EC1
1358,gemini,exclude,EC1
1359,gemini,exclude,EC2
1360,gemini,exclude,EC2
1361,gemini,exclude,EC1
1362,gemini,exclude,EC1
1363,gemini,exclude,EC1
1364,gemini,exclude,EC2
1365,gemini,exclude,EC1
1366,gemini,exclude,EC2
1367,gemini,exclude,EC1
1368,gemini,exclude,EC2
1369,gemini,include,IC1
1370,gemini,exclude,EC1
1371,gemini,include,IC1
1372,gemini,include,IC2
1373,gemini,exclude,EC1
1374,gemini,exclude,EC1
1375,gemini,exclude,EC1
1376,gemini,exclude,EC1
1377,gemini,exclude,EC1
1378,gemini,exclude,EC1
1379,gemini,exclude,EC1
1380,gemini,exclude,EC1
1381,gemini,include,IC1
1382,gemini,include,IC1
1383,gemini,exclude,EC1
1384,gemini,exclude,EC1
1385,gemini,exclude,EC1
1386,gemini,exclude,EC2
1387,gemini,exclude,EC1
1388,gemini,include,IC1
1389,gemini,exclude,EC1
1390,gemini,exclude,EC1
1391,gemini,exclude,EC1
1392,gemini,exclude,EC1
1393,gemini,exclude,EC2
1394,gemini,exclude,EC2
1395,gemini,exclude,EC1
1396,gemini,exclude,EC1
1397,gemini,exclude,EC1
1398,gemini,exclude,EC1
1399,gemini,exclude,EC1
1400,gemini,include,IC1
1801,gemini,exclude,EC1
1802,gemini,exclude,EC1
1803,gemini,exclude,EC1
1804,gemini,include,IC1
1805,gemini,exclude,EC1
1806,gemini,exclude,EC1
1807,gemini,exclude,EC1
1808,gemini,include,IC1
1809,gemini,exclude,EC1
1810,gemini,exclude,EC1
1811,gemini,exclude,EC1
1812,gemini,exclude,EC1
1813,gemini,exclude,EC1
1814,gemini,exclude,EC1
1815,gemini,include,IC1
1816,gemini,exclude,EC1
1817,gemini,exclude,EC2
1818,gemini,exclude,EC1
1819,gemini,exclude,EC1
1820,gemini,exclude,EC1
1821,gemini,exclude,EC1
1822,gemini,exclude,EC1
1823,gemini,exclude,EC2
1824,gemini,exclude,EC1
1825,gemini,exclude,EC1
1826,gemini,include,IC1
1827,gemini,exclude,EC1
1828,gemini,exclude,EC1
1829,gemini,exclude,EC1
1830,gemini,exclude,EC1
1831,gemini,exclude,EC1
1832,gemini,exclude,EC1
1833,gemini,exclude,EC1
1834,gemini,exclude,EC1
1835,gemini,exclude,EC1
1836,gemini,exclude,EC1
1837,gemini,exclude,EC1
1838,gemini,exclude,EC2
1839,gemini,exclude,EC1
1840,gemini,exclude,EC1
1841,gemini,exclude,EC1
1842,gemini,exclude,EC1
1843,gemini,exclude,EC3
1844,gemini,include,IC1
1845,gemini,exclude,EC1
1846,gemini,exclude,EC1
1847,gemini,exclude,EC1
1848,gemini,exclude,EC1
1849,gemini,include,IC1
1850,gemini,exclude,EC1
1851,gemini,exclude,EC1
1852,gemini,exclude,EC1
1853,gemini,exclude,EC1
1854,gemini,exclude,EC1
1855,gemini,exclude,EC1
1856,gemini,exclude,EC1
1857,gemini,exclude,EC1
1858,gemini,include,IC1
1859,gemini,exclude,EC2
1860,gemini,exclude,EC1
1861,gemini,exclude,EC2
1862,gemini,exclude,EC2
1863,gemini,exclude,EC1
1864,gemini,exclude,EC1
1865,gemini,include,IC1|IC2
1866,gemini,exclude,EC1
1867,gemini,include,IC1
1868,gemini,exclude,EC1
1869,gemini,exclude,EC1
1870,gemini,exclude,EC1
1871,gemini,include,IC1
1872,gemini,exclude,EC2
1873,gemini,exclude,EC1
1874,gemini,exclude,EC1
1875,gemini,exclude,EC1
1876,gemini,include,IC1
1877,gemini,exclude,EC1
1878,gemini,exclude,EC1
1879,gemini,exclude,EC1
1880,gemini,exclude,EC1
1881,gemini,exclude,EC1
1882,gemini,exclude,EC1
1883,gemini,exclude,EC1
1884,gemini,exclude,EC1
1885,gemini,include,IC1
1886,gemini,exclude,EC1
1887,gemini,exclude,EC1
1888,gemini,exclude,EC1
1889,gemini,exclude,EC2
1890,gemini,include,IC1
1891,gemini,exclude,EC1
1892,gemini,exclude,EC1
1893,gemini,exclude,EC1
1894,gemini,exclude,EC2
1895,gemini,exclude,EC2
1896,gemini,exclude,EC1
1897,gemini,exclude,EC1
1898,gemini,exclude,EC1
1899,gemini,include,IC1
1900,gemini,exclude,EC2
1701,gemini,include,IC1
1702,gemini,exclude,EC1
1703,gemini,exclude,EC1
1704,gemini,exclude,EC1
1705,gemini,exclude,EC1
1706,gemini,exclude,EC1
1707,gemini,exclude,EC1
1708,gemini,exclude,EC1
1709,gemini,exclude,EC1
1710,gemini,include,IC1
1711,gemini,exclude,EC2
1712,gemini,exclude,EC1
1713,gemini,exclude,EC2
1714,gemini,exclude,EC1
1715,gemini,exclude,EC1
1716,gemini,exclude,EC1
1717,gemini,exclude,EC1
1718,gemini,exclude,EC1
1719,gemini,exclude,EC2
1720,gemini,exclude,EC1
1721,gemini,exclude,EC1
1722,gemini,exclude,EC2
1723,gemini,exclude,EC1
1724,gemini,exclude,EC1
1725,gemini,include,IC1
1726,gemini,exclude,EC1
1727,gemini,include,IC1
1728,gemini,exclude,EC1
1729,gemini,exclude,EC1
1730,gemini,include,IC1
1731,gemini,exclude,EC2
1732,gemini,exclude,EC1
1733,gemini,exclude,EC1
1734,gemini,exclude,EC1
1735,gemini,exclude,EC1
1736,gemini,exclude,EC1
1737,gemini,exclude,EC1
1738,gemini,exclude,EC2
1739,gemini,exclude,EC1
1740,gemini,exclude,EC1
1741,gemini,exclude,EC1
1742,gemini,exclude,EC1
1743,gemini,exclude,EC1
1744,gemini,exclude,EC1
1745,gemini,exclude,EC1
1746,gemini,exclude,EC1
1747,gemini,exclude,EC1
1748,gemini,exclude,EC1
1749,gemini,exclude,EC1
1750,gemini,exclude,EC1
1751,gemini,exclude,EC1
1752,gemini,exclude,EC1
1753,gemini,exclude,EC1
1754,gemini,include,IC1
1755,gemini,exclude,EC1
1756,gemini,exclude,EC2
1757,gemini,exclude,EC1
1758,gemini,exclude,EC1
1759,gemini,exclude,EC1
1760,gemini,exclude,EC1
1761,gemini,exclude,EC2
1762,gemini,exclude,EC1
1763,gemini,exclude,EC2
1764,gemini,exclude,EC1
1765,gemini,exclude,EC1
1766,gemini,exclude,EC1
1767,gemini,exclude,EC1
1768,gemini,exclude,EC2
1769,gemini,exclude,EC1
1770,gemini,exclude,EC1
1771,gemini,exclude,EC1
1772,gemini,exclude,EC1
1773,gemini,exclude,EC1
1774,gemini,exclude,EC1
1775,gemini,exclude,EC2
1776,gemini,exclude,EC1
1777,gemini,exclude,EC1
1778,gemini,exclude,EC1
1779,gemini,exclude,EC1
1780,gemini,exclude,EC1
1781,gemini,exclude,EC1
1782,gemini,exclude,EC1
1783,gemini,exclude,EC1
1784,gemini,exclude,EC1
1785,gemini,exclude,EC2
1786,gemini,exclude,EC2
1787,gemini,exclude,EC2
1788,gemini,include,IC1
1789,gemini,exclude,EC1
1790,gemini,exclude,EC1
1791,gemini,exclude,EC1
1792,gemini,exclude,EC1
1793,gemini,exclude,EC1
1794,gemini,exclude,EC1
1795,gemini,include,IC1
1796,gemini,exclude,EC1
1797,gemini,include,IC1
1798,gemini,exclude,EC2
1799,gemini,exclude,EC1
1800,gemini,exclude,EC1
1201,gemini,exclude,EC1
1202,gemini,exclude,EC1
1203,gemini,exclude,EC1
1204,gemini,exclude,EC1
1205,gemini,include,IC1
1206,gemini,exclude,EC1
1207,gemini,exclude,EC1
1208,gemini,exclude,EC1
1209,gemini,exclude,EC2
1210,gemini,exclude,EC1
1211,gemini,exclude,EC1
1212,gemini,exclude,EC1
1213,gemini,exclude,EC1
1214,gemini,exclude,EC1
1215,gemini,include,IC1
1216,gemini,exclude,EC1
1217,gemini,include,IC1
1218,gemini,include,IC1
1219,gemini,exclude,EC1
1220,gemini,exclude,EC1
1221,gemini,exclude,EC1
1222,gemini,include,IC1
1223,gemini,include,IC1
1224,gemini,exclude,EC2
1225,gemini,exclude,EC1
1226,gemini,exclude,EC1
1227,gemini,include,IC1
1228,gemini,exclude,EC1
1229,gemini,include,IC1
1230,gemini,exclude,EC1
1231,gemini,exclude,EC1
1232,gemini,exclude,EC1
1233,gemini,exclude,EC2
1234,gemini,exclude,EC1
1235,gemini,include,IC1
1236,gemini,exclude,EC1
1237,gemini,exclude,EC2
1238,gemini,exclude,EC1
1239,gemini,exclude,EC1
1240,gemini,exclude,EC1
1241,gemini,exclude,EC1
1242,gemini,exclude,EC2
1243,gemini,include,IC1
1244,gemini,exclude,EC1
1245,gemini,exclude,EC1
1246,gemini,exclude,EC1
1247,gemini,exclude,EC1
1248,gemini,exclude,EC1
1249,gemini,exclude,EC1
1250,gemini,exclude,EC2
1251,gemini,exclude,EC1
1252,gemini,exclude,EC1
1253,gemini,include,IC2
1254,gemini,exclude,EC1
1255,gemini,exclude,EC1
1256,gemini,exclude,EC1
1257,gemini,exclude,EC2
1258,gemini,exclude,EC1
1259,gemini,exclude,EC1
1260,gemini,exclude,EC1
1261,gemini,exclude,EC1
1262,gemini,include,IC1
1263,gemini,exclude,EC2
1264,gemini,include,IC1
1265,gemini,exclude,EC1
1266,gemini,exclude,EC2
1267,gemini,exclude,EC1
1268,gemini,exclude,EC1
1269,gemini,exclude,EC1
1270,gemini,include,IC1
1271,gemini,exclude,EC1
1272,gemini,exclude,EC1
1273,gemini,exclude,EC1
1274,gemini,exclude,EC1
1275,gemini,exclude,EC1
1276,gemini,include,IC1
1277,gemini,exclude,EC1
1278,gemini,exclude,EC1
1279,gemini,exclude,EC1
1280,gemini,exclude,EC1
1281,gemini,include,doubt
1282,gemini,exclude,EC2
1283,gemini,exclude,EC1
1284,gemini,include,IC1
1285,gemini,exclude,EC2
1286,gemini,exclude,EC1
1287,gemini,exclude,EC2
1288,gemini,exclude,EC2
1289,gemini,exclude,EC2
1290,gemini,exclude,EC2
1291,gemini,exclude,EC1
1292,gemini,include,IC1
1293,gemini,exclude,EC1
1294,gemini,exclude,EC2
1295,gemini,exclude,EC1
1296,gemini,exclude,EC1
1297,gemini,exclude,EC1
1298,gemini,exclude,EC2
1299,gemini,exclude,EC2
1300,gemini,exclude,EC1
1101,gemini,exclude,EC1
1102,gemini,exclude,EC1
1103,gemini,exclude,EC1
1104,gemini,exclude,EC1
1105,gemini,exclude,EC1
1106,gemini,exclude,EC1
1107,gemini,exclude,EC1
1108,gemini,exclude,EC1
1109,gemini,exclude,EC1
1110,gemini,exclude,EC1
1111,gemini,exclude,EC2
1112,gemini,exclude,EC1
1113,gemini,exclude,EC1
1114,gemini,exclude,EC1
1115,gemini,exclude,EC1
1116,gemini,exclude,EC1
1117,gemini,exclude,EC1
1118,gemini,exclude,EC1
1119,gemini,exclude,EC2
1120,gemini,exclude,EC1
1121,gemini,exclude,EC1
1122,gemini,exclude,EC1
1123,gemini,exclude,EC1
1124,gemini,exclude,EC1
1125,gemini,exclude,EC1
1126,gemini,exclude,EC1
1127,gemini,exclude,EC1
1128,gemini,exclude,EC1
1129,gemini,exclude,EC1
1130,gemini,exclude,EC1
1131,gemini,exclude,EC1
1132,gemini,exclude,EC1
1133,gemini,exclude,EC1
1134,gemini,exclude,EC1
1135,gemini,exclude,EC1
1136,gemini,exclude,EC1
1137,gemini,exclude,EC1
1138,gemini,exclude,EC1
1139,gemini,exclude,EC1
1140,gemini,exclude,EC1
1141,gemini,exclude,EC1
1142,gemini,exclude,EC1
1143,gemini,exclude,EC1
1144,gemini,exclude,EC1
1145,gemini,exclude,EC1
1146,gemini,exclude,EC1
1147,gemini,include,IC1
1148,gemini,exclude,EC1
1149,gemini,exclude,EC1
1150,gemini,exclude,EC1
1151,gemini,exclude,EC1
1152,gemini,exclude,EC1
1153,gemini,exclude,EC1
1154,gemini,exclude,EC1
1155,gemini,exclude,EC2
1156,gemini,exclude,EC1
1157,gemini,exclude,EC1
1158,gemini,exclude,EC1
1159,gemini,exclude,EC1
1160,gemini,exclude,EC1
1161,gemini,exclude,EC2
1162,gemini,exclude,EC1
1163,gemini,exclude,EC1
1164,gemini,exclude,EC1
1165,gemini,exclude,EC1
1166,gemini,exclude,EC1
1167,gemini,exclude,EC1
1168,gemini,exclude,EC1
1169,gemini,exclude,EC1
1170,gemini,exclude,EC1
1171,gemini,include,IC1
1172,gemini,exclude,EC1
1173,gemini,exclude,EC1
1174,gemini,exclude,EC1
1175,gemini,exclude,EC1
1176,gemini,exclude,EC1
1177,gemini,exclude,EC1
1178,gemini,exclude,EC1
1179,gemini,exclude,EC1
1180,gemini,exclude,EC2
1181,gemini,exclude,EC1
1182,gemini,exclude,EC1
1183,gemini,exclude,EC1
1184,gemini,exclude,EC1
1185,gemini,exclude,EC1
1186,gemini,exclude,EC1
1187,gemini,exclude,EC1
1188,gemini,include,doubt
1189,gemini,exclude,EC1
1190,gemini,exclude,EC1
1191,gemini,exclude,EC1
1192,gemini,exclude,EC1
1193,gemini,exclude,EC1
1194,gemini,exclude,EC1
1195,gemini,include,IC1
1196,gemini,exclude,EC2
1197,gemini,exclude,EC2
1198,gemini,exclude,EC2
1199,gemini,exclude,EC1
1200,gemini,exclude,EC1
1501,gemini,exclude,EC1
1502,gemini,exclude,EC1
1503,gemini,include,IC1
1504,gemini,include,IC1
1505,gemini,exclude,EC1
1506,gemini,exclude,EC1
1507,gemini,include,IC1
1508,gemini,include,IC1
1509,gemini,exclude,EC1
1510,gemini,exclude,EC1
1511,gemini,exclude,EC1
1512,gemini,exclude,EC1
1513,gemini,exclude,EC2
1514,gemini,exclude,EC1
1515,gemini,exclude,EC1
1516,gemini,exclude,EC1
1517,gemini,exclude,EC1
1518,gemini,exclude,EC1
1519,gemini,exclude,EC1
1520,gemini,exclude,EC1
1521,gemini,exclude,EC1
1522,gemini,exclude,EC1
1523,gemini,exclude,EC1
1524,gemini,exclude,EC1
1525,gemini,exclude,EC1
1526,gemini,exclude,EC1
1527,gemini,exclude,EC1
1528,gemini,exclude,EC1
1529,gemini,exclude,EC2
1530,gemini,exclude,EC1
1531,gemini,exclude,EC1
1532,gemini,exclude,EC2
1533,gemini,exclude,EC1
1534,gemini,exclude,EC1
1535,gemini,exclude,EC2
1536,gemini,exclude,EC2
1537,gemini,exclude,EC1
1538,gemini,exclude,EC3
1539,gemini,exclude,EC1
1540,gemini,exclude,EC1
1541,gemini,exclude,EC1
1542,gemini,exclude,EC2
1543,gemini,exclude,EC1
1544,gemini,exclude,EC1
1545,gemini,exclude,EC2
1546,gemini,exclude,EC2
1547,gemini,exclude,EC2
1548,gemini,exclude,EC1
1549,gemini,exclude,EC2
1550,gemini,exclude,EC2
1551,gemini,exclude,EC2
1552,gemini,exclude,EC1
1553,gemini,exclude,EC1
1554,gemini,exclude,EC1
1555,gemini,exclude,EC1
1556,gemini,exclude,EC2
1557,gemini,exclude,EC1
1558,gemini,exclude,EC1
1559,gemini,exclude,EC1
1560,gemini,exclude,EC1
1561,gemini,exclude,EC1
1562,gemini,exclude,EC1
1563,gemini,exclude,EC1
1564,gemini,exclude,EC1
1565,gemini,exclude,EC1
1566,gemini,exclude,EC1
1567,gemini,exclude,EC1
1568,gemini,exclude,EC2
1569,gemini,exclude,EC1
1570,gemini,exclude,EC1
1571,gemini,include,IC1|IC2
1572,gemini,exclude,EC1
1573,gemini,exclude,EC1
1574,gemini,include,IC1
1575,gemini,exclude,EC1
1576,gemini,exclude,EC1
1577,gemini,exclude,EC1
1578,gemini,exclude,EC1
1579,gemini,exclude,EC2
1580,gemini,exclude,EC2
1581,gemini,include,IC1
1582,gemini,exclude,EC2
1583,gemini,include,IC1
1584,gemini,include,IC1
1585,gemini,include,IC1
1586,gemini,include,IC1
1587,gemini,exclude,EC1
1588,gemini,exclude,EC1
1589,gemini,exclude,EC2
1590,gemini,exclude,EC1
1591,gemini,exclude,EC1
1592,gemini,exclude,EC1
1593,gemini,exclude,EC1
1594,gemini,include,IC1
1595,gemini,exclude,EC1
1596,gemini,exclude,EC1
1597,gemini,exclude,EC1
1598,gemini,exclude,EC1
1599,gemini,exclude,EC1
1600,gemini,exclude,EC1
1001,gemini,exclude,EC2
1002,gemini,exclude,EC1
1003,gemini,exclude,EC1
1004,gemini,exclude,EC1
1005,gemini,exclude,EC1
1006,gemini,include,IC1
1007,gemini,include,IC1
1008,gemini,exclude,EC1
1009,gemini,exclude,EC1
1010,gemini,include,IC1
1011,gemini,exclude,EC1
1012,gemini,exclude,EC1
1013,gemini,exclude,EC1
1014,gemini,exclude,EC1
1015,gemini,exclude,EC1
1016,gemini,exclude,EC2
1017,gemini,exclude,EC2
1018,gemini,exclude,EC2
1019,gemini,exclude,EC1
1020,gemini,exclude,EC1
1021,gemini,exclude,EC1
1022,gemini,exclude,EC2
1023,gemini,include,IC1
1024,gemini,exclude,EC1
1025,gemini,exclude,EC2
1026,gemini,exclude,EC1
1027,gemini,include,IC1
1028,gemini,exclude,EC1
1029,gemini,include,IC1
1030,gemini,exclude,EC1
1031,gemini,exclude,EC1
1032,gemini,exclude,EC1
1033,gemini,exclude,EC2
1034,gemini,include,IC1
1035,gemini,exclude,EC1
1036,gemini,exclude,EC2
1037,gemini,exclude,EC1
1038,gemini,exclude,EC1
1039,gemini,include,IC1
1040,gemini,exclude,EC1
1041,gemini,include,IC1
1042,gemini,exclude,EC1
1043,gemini,exclude,EC1
1044,gemini,exclude,EC1
1045,gemini,exclude,EC1
1046,gemini,exclude,EC1
1047,gemini,exclude,EC1
1048,gemini,exclude,EC1
1049,gemini,include,IC1
1050,gemini,exclude,EC1
1051,gemini,exclude,EC1
1052,gemini,exclude,EC2
1053,gemini,include,IC1
1054,gemini,include,IC1
1055,gemini,include,IC1
1056,gemini,exclude,EC1
1057,gemini,exclude,EC1
1058,gemini,include,IC1
1059,gemini,include,IC1
1060,gemini,include,IC1
1061,gemini,include,IC1
1062,gemini,exclude,EC1
1063,gemini,exclude,EC1
1064,gemini,exclude,EC2
1065,gemini,exclude,EC1
1066,gemini,include,IC1
1067,gemini,exclude,EC1
1068,gemini,exclude,EC1
1069,gemini,exclude,EC1
1070,gemini,exclude,EC1
1071,gemini,exclude,EC1
1072,gemini,exclude,EC1
1073,gemini,exclude,EC1
1074,gemini,exclude,EC1
1075,gemini,exclude,EC1
1076,gemini,exclude,EC1
1077,gemini,exclude,EC2
1078,gemini,exclude,EC1
1079,gemini,exclude,EC1
1080,gemini,exclude,EC1
1081,gemini,exclude,EC1
1082,gemini,exclude,EC1
1083,gemini,exclude,EC1
1084,gemini,exclude,EC1
1085,gemini,exclude,EC1
1086,gemini,exclude,EC1
1087,gemini,exclude,EC1
1088,gemini,exclude,EC1
1089,gemini,exclude,EC1
1090,gemini,exclude,EC1
1091,gemini,exclude,EC1
1092,gemini,exclude,EC1
1093,gemini,exclude,EC1
1094,gemini,exclude,EC1
1095,gemini,exclude,EC1
1096,gemini,exclude,EC1
1097,gemini,exclude,EC1
1098,gemini,exclude,EC1
1099,gemini,exclude,EC1
1100,gemini,exclude,EC1
1401,gemini,include,IC1
1402,gemini,exclude,EC1
1403,gemini,exclude,EC1
1404,gemini,exclude,EC1
1405,gemini,exclude,EC2
1406,gemini,exclude,EC1
1407,gemini,exclude,EC1
1408,gemini,exclude,EC1
1409,gemini,exclude,EC1
1410,gemini,exclude,EC2
1411,gemini,exclude,EC2
1412,gemini,exclude,EC1
1413,gemini,exclude,EC1
1414,gemini,exclude,EC1
1415,gemini,exclude,EC1
1416,gemini,exclude,EC1
1417,gemini,exclude,EC1
1418,gemini,exclude,EC1
1419,gemini,exclude,EC1
1420,gemini,include,IC1
1421,gemini,exclude,EC1
1422,gemini,exclude,EC1
1423,gemini,exclude,EC1
1424,gemini,exclude,EC1
1425,gemini,exclude,EC1
1426,gemini,exclude,EC1
1427,gemini,exclude,EC1
1428,gemini,exclude,EC2
1429,gemini,exclude,EC1
1430,gemini,exclude,EC1
1431,gemini,exclude,EC1
1432,gemini,include,IC1
1433,gemini,exclude,EC1
1434,gemini,exclude,EC2
1435,gemini,exclude,EC1
1436,gemini,exclude,EC2
1437,gemini,include,IC1|IC2
1438,gemini,exclude,EC1
1439,gemini,exclude,EC2
1440,gemini,exclude,EC1
1441,gemini,exclude,EC1
1442,gemini,exclude,EC2
1443,gemini,include,IC1
1444,gemini,include,IC1
1445,gemini,exclude,EC1
1446,gemini,exclude,EC2
1447,gemini,exclude,EC1
1448,gemini,exclude,EC1
1449,gemini,exclude,EC1
1450,gemini,exclude,EC2
1451,gemini,exclude,EC1
1452,gemini,exclude,EC2
1453,gemini,exclude,EC1
1454,gemini,exclude,EC2
1455,gemini,exclude,EC1
1456,gemini,include,IC1
1457,gemini,exclude,EC2
1458,gemini,exclude,EC1
1459,gemini,exclude,EC2
1460,gemini,exclude,EC1
1461,gemini,include,IC1
1462,gemini,include,IC1
1463,gemini,exclude,EC1
1464,gemini,exclude,EC1
1465,gemini,exclude,EC1
1466,gemini,include,IC1
1467,gemini,include,IC1
1468,gemini,exclude,EC2
1469,gemini,include,IC1
1470,gemini,exclude,EC1
1471,gemini,exclude,EC1
1472,gemini,include,IC1
1473,gemini,exclude,EC2
1474,gemini,exclude,EC1
1475,gemini,include,IC1
1476,gemini,include,IC1
1477,gemini,exclude,EC2
1478,gemini,exclude,EC1
1479,gemini,exclude,EC1
1480,gemini,exclude,EC1
1481,gemini,exclude,EC2
1482,gemini,exclude,EC1
1483,gemini,include,IC1
1484,gemini,exclude,EC2
1485,gemini,include,IC1
1486,gemini,exclude,EC1
1487,gemini,exclude,EC1
1488,gemini,exclude,EC1
1489,gemini,include,IC1
1490,gemini,include,IC1
1491,gemini,exclude,EC1
1492,gemini,exclude,EC1
1493,gemini,exclude,EC1
1494,gemini,exclude,EC1
1495,gemini,exclude,EC1
1496,gemini,exclude,EC1
1497,gemini,exclude,EC1
1498,gemini,exclude,EC2
1499,gemini,exclude,EC1
1500,gemini,exclude,EC2
1901,gemini,exclude,EC1
1902,gemini,exclude,EC1
1903,gemini,exclude,EC1
1904,gemini,exclude,EC1
1905,gemini,exclude,EC1
1906,gemini,exclude,EC1
1907,gemini,exclude,EC1
1908,gemini,exclude,EC1
1909,gemini,include,IC1
1910,gemini,exclude,EC1
1911,gemini,exclude,EC1
1912,gemini,exclude,EC1
1913,gemini,include,IC1
1914,gemini,exclude,EC2
1915,gemini,exclude,EC1
1916,gemini,exclude,EC1
1917,gemini,exclude,EC1
1918,gemini,exclude,EC1
1919,gemini,exclude,EC1
1920,gemini,exclude,EC1
1921,gemini,exclude,EC1
1922,gemini,exclude,EC2
1923,gemini,exclude,EC1
1924,gemini,exclude,EC1
1925,gemini,exclude,EC1
1926,gemini,exclude,EC1
1927,gemini,exclude,EC1
1928,gemini,exclude,EC1
1929,gemini,exclude,EC1
1930,gemini,exclude,EC1
1931,gemini,exclude,EC1
1932,gemini,exclude,EC1
1933,gemini,include,IC1
1934,gemini,exclude,EC1
1935,gemini,exclude,EC1
1936,gemini,exclude,EC1
1937,gemini,include,IC1
1938,gemini,exclude,EC1
1939,gemini,exclude,EC1
1940,gemini,exclude,EC1
1941,gemini,exclude,EC1
1942,gemini,exclude,EC1
1943,gemini,include,IC1
1944,gemini,exclude,EC1
1945,gemini,exclude,EC1
1946,gemini,exclude,EC1
1947,gemini,exclude,EC1
1948,gemini,exclude,EC1
1949,gemini,include,IC1
1950,gemini,exclude,EC1
1951,gemini,exclude,EC1
1952,gemini,exclude,EC1
1953,gemini,exclude,EC1
1954,gemini,exclude,EC1
1955,gemini,exclude,EC1
1956,gemini,exclude,EC1
1957,gemini,exclude,EC2
1958,gemini,exclude,EC1
1959,gemini,exclude,EC1
1960,gemini,exclude,EC1
1961,gemini,exclude,EC1
1962,gemini,exclude,EC1
1963,gemini,exclude,EC1
1964,gemini,exclude,EC1
1965,gemini,exclude,EC1
1966,gemini,exclude,EC1
1967,gemini,exclude,EC1
1968,gemini,exclude,EC1
1969,gemini,exclude,EC2
1970,gemini,exclude,EC2
1971,gemini,exclude,EC1
1972,gemini,exclude,EC1
1973,gemini,exclude,EC1
1974,gemini,exclude,EC1
1975,gemini,include,IC1
1976,gemini,exclude,EC1
1977,gemini,exclude,EC1
1978,gemini,exclude,EC2
1979,gemini,exclude,EC1
1980,gemini,include,IC1
1981,gemini,exclude,EC1
1982,gemini,exclude,EC1
1983,gemini,include,IC1
1984,gemini,exclude,EC1
1985,gemini,exclude,EC1
1986,gemini,exclude,EC1
1987,gemini,exclude,EC1
1988,gemini,exclude,EC1
1989,gemini,exclude,EC1
1990,gemini,exclude,EC1
1991,gemini,include,IC1
1992,gemini,exclude,EC1
1993,gemini,exclude,EC1
1994,gemini,exclude,EC1
1995,gemini,exclude,EC1
1996,gemini,exclude,EC1
1997,gemini,exclude,EC1
1998,gemini,exclude,EC1
1999,gemini,exclude,EC1
2000,gemini,exclude,EC1
2901,gemini,exclude,EC1
2902,gemini,exclude,EC1
2903,gemini,exclude,EC1
2904,gemini,exclude,EC1
2905,gemini,exclude,EC1
2906,gemini,exclude,EC1
2907,gemini,exclude,EC1
2908,gemini,exclude,EC1
2909,gemini,exclude,EC1
2910,gemini,exclude,EC1
2911,gemini,exclude,EC1
2912,gemini,exclude,EC1
2913,gemini,exclude,EC1
2914,gemini,exclude,EC1
2915,gemini,exclude,EC1
2916,gemini,exclude,EC1
2917,gemini,exclude,EC1
2918,gemini,include,IC1
2919,gemini,exclude,EC1
2920,gemini,exclude,EC1
2921,gemini,exclude,EC1
2922,gemini,exclude,EC1
2923,gemini,exclude,EC1
2924,gemini,exclude,EC1
2925,gemini,exclude,EC1
2926,gemini,include,IC1
2927,gemini,exclude,EC1
2928,gemini,exclude,EC1
2929,gemini,exclude,EC1
2930,gemini,exclude,EC1
2931,gemini,exclude,EC1
2932,gemini,exclude,EC1
2933,gemini,exclude,EC1
2934,gemini,exclude,EC1
2935,gemini,exclude,EC2
2936,gemini,exclude,EC1
2937,gemini,include,IC1
2938,gemini,exclude,EC1
2939,gemini,exclude,EC1
2940,gemini,exclude,EC2
2941,gemini,exclude,EC1
2942,gemini,exclude,EC2
2943,gemini,exclude,EC1
2944,gemini,exclude,EC1
2945,gemini,exclude,EC1
2946,gemini,exclude,EC1
2947,gemini,exclude,EC1
2948,gemini,exclude,EC1
2949,gemini,exclude,EC1
2950,gemini,exclude,EC1
2951,gemini,exclude,EC1
2952,gemini,exclude,EC1
2953,gemini,exclude,EC1
2954,gemini,exclude,EC1
2955,gemini,exclude,EC1
2956,gemini,exclude,EC1
2957,gemini,exclude,EC1
